314.917, 132.970, 2.150, 100.405 False
315.130, 132.948, 2.123, 100.805 False
315.344, 132.928, 2.126, 101.139 False
315.557, 132.928, 2.123, 101.539 False
315.771, 132.943, 2.134, 101.849 False
315.989, 132.945, 2.211, 102.199 False
316.219, 132.944, 2.355, 102.493 False
316.462, 132.956, 2.481, 102.893 False
316.718, 132.971, 2.594, 103.200 False
316.983, 132.975, 2.699, 103.552 False
317.260, 132.977, 2.810, 103.846 False
317.549, 132.977, 2.952, 104.198 False
317.855, 132.978, 3.133, 104.496 False
318.179, 132.982, 3.308, 104.879 False
318.519, 132.988, 3.452, 105.200 False
318.868, 132.993, 3.513, 105.581 False
319.217, 132.998, 3.473, 105.875 False
319.556, 133.004, 3.347, 106.245 False
319.878, 133.010, 3.163, 106.556 False
320.181, 133.015, 2.967, 106.921 False
320.466, 133.020, 2.786, 107.231 False
320.735, 133.022, 2.637, 107.598 False
320.992, 133.024, 2.526, 107.906 False
321.240, 133.025, 2.448, 108.273 False
321.482, 133.026, 2.397, 108.583 False
321.721, 133.025, 2.365, 108.949 False
321.956, 133.024, 2.344, 109.245 False
322.190, 133.021, 2.332, 109.612 False
322.424, 133.017, 2.329, 109.906 False
322.657, 133.012, 2.332, 110.274 False
322.891, 133.008, 2.337, 110.582 False
323.125, 133.001, 2.344, 110.948 False
323.360, 132.995, 2.353, 111.243 False
323.596, 132.986, 2.361, 111.612 False
323.833, 132.977, 2.370, 111.920 False
324.070, 132.967, 2.378, 112.274 False
324.308, 132.957, 2.387, 112.582 False
324.547, 132.945, 2.394, 112.981 False
324.786, 132.932, 2.401, 113.289 False
325.026, 132.916, 2.407, 113.645 False
325.267, 132.901, 2.414, 113.933 False
325.509, 132.889, 2.421, 114.317 False
325.751, 132.877, 2.426, 114.628 False
325.993, 132.864, 2.432, 115.009 False
326.236, 132.851, 2.436, 115.319 False
326.480, 132.837, 2.441, 115.704 False
326.724, 132.823, 2.445, 116.010 False
326.968, 132.807, 2.448, 116.394 False
327.212, 132.790, 2.452, 116.687 False
327.457, 132.772, 2.455, 117.056 False
327.702, 132.754, 2.458, 117.349 False
327.947, 132.733, 2.461, 117.718 False
328.193, 132.712, 2.464, 118.009 False
328.438, 132.688, 2.466, 118.392 False
328.684, 132.663, 2.469, 118.706 False
328.929, 132.636, 2.470, 119.070 False
329.175, 132.609, 2.473, 119.363 False
329.420, 132.577, 2.473, 119.732 False
329.666, 132.546, 2.476, 120.025 False
329.911, 132.510, 2.476, 120.392 False
330.156, 132.474, 2.479, 120.686 False
330.401, 132.434, 2.478, 121.052 False
330.646, 132.393, 2.481, 121.361 False
330.890, 132.347, 2.480, 121.727 False
331.134, 132.301, 2.484, 122.038 False
331.377, 132.249, 2.481, 122.406 False
331.620, 132.197, 2.485, 122.701 False
331.862, 132.138, 2.482, 123.067 False
332.104, 132.080, 2.487, 123.360 False
332.344, 132.014, 2.483, 123.714 False
332.584, 131.948, 2.488, 124.006 False
332.822, 131.875, 2.483, 124.359 False
333.060, 131.802, 2.489, 124.653 False
333.295, 131.720, 2.482, 125.003 False
333.531, 131.639, 2.489, 125.299 False
333.763, 131.548, 2.481, 125.651 False
333.996, 131.457, 2.489, 125.944 False
334.224, 131.358, 2.480, 126.296 False
334.453, 131.257, 2.490, 126.590 False
334.676, 131.147, 2.479, 126.942 False
334.900, 131.036, 2.490, 127.234 False
335.119, 130.916, 2.477, 127.570 False
335.337, 130.794, 2.490, 127.862 False
335.549, 130.662, 2.474, 128.201 False
335.760, 130.529, 2.489, 128.494 False
335.964, 130.385, 2.472, 128.847 False
336.168, 130.239, 2.488, 129.141 False
336.362, 130.083, 2.468, 129.476 False
336.556, 129.924, 2.487, 129.774 False
336.740, 129.755, 2.464, 130.124 False
336.922, 129.584, 2.486, 130.402 False
337.104, 129.409, 2.500, 130.771 False
337.288, 129.236, 2.520, 131.065 False
337.456, 129.049, 2.452, 131.415 False
337.610, 128.854, 2.451, 131.702 False
337.769, 128.659, 2.499, 132.080 False
337.933, 128.467, 2.525, 132.396 False
